,sentence,similarity_with_sub,username
352,ctfu different view for some ur not one but many,0.04889986120242485,Luis luga
2926,what be super dope g easy and skyler gray song,0.04889986120242485,Aaron Trotter
2825,may people be woke in,0.04881518605456316,Nate Cruz
863,bebe and g r dating,0.04881518605456316,Jaydin Torres
1960,dis song is so realistic,0.04881518605456316,sonal sharma
542,g eazy my raper favorite,0.04881518605456316,Josè Armando martinez herrrera
2207,today s my birthday xd,0.04881518605456316,Felipe Ramalho
2651,serch hydra and find med,0.04881518605456316,Hydra Fan
177,a v amp t fuck fake friends then he collabs with bebe on fff,0.04862108911866269,Ashly Garcia
1673,a v amp t g eazy fuck fake friends new song of bebe rexha,0.04862108911866269,Tailerswift77 Tailerswift88
2908,essa musica muito top n consigo parar de ouvir,0.04851292193435689,Cassiano 48
161,welp wasn t expecting a white guy good song,0.04851292193435689,Cinnamanster A
385,every tongue that rises up against rihanna shall fall,0.04851292193435689,Toni Filho
1923,in one part g eazy say fuck fake friends,0.04851292193435689,Lucy Herrera
2709,da uma raiva quando a gente ama uma msc e vai dar like nela e tem de deslikes,0.04848276426050951,PabloFX - O Dlç
1799,bebe looks like a turkish mom,0.04827546127245085,Isabella Cico
581,he looks like a young negan,0.04827546127245085,aberdeendh
529,y a quelques fran ou pas,0.04827546127245085,Bas Bey
1680,so eu que canto dps do segundo s,0.04823974135540879,Giovanna Freitas
2274,bitin off of eminem in many ways,0.04813242255427457,crazyfour20
187,ohh its just fre sha va cado,0.04813242255427457,Mariela Bansing
1263,everything with bebe rexha is very great,0.04813242255427457,Fpktnwt
183,bebe rexha part in this song lift up this song on peak,0.04775490752913256,muhammad ali
1357,a v amp t that cleavage tho lt lt lt,0.04775490752913256,Xendant Vermillion
1804,listening in april,0.04726510065783493,Devanshu Kumar
801,whose watching in,0.04726510065783493,Antonio Coleman
2260,fuck this song,0.04726510065783493,Patrick Hosey
859,in june anyone,0.04726510065783493,Sanya Kozlov
1261,gabi full life,0.04726510065783493,Jeff
1590,know this from,0.04726510065783493,Jayen Early
151,first comment in,0.04726510065783493,Majdouline Bd
1015,who listen in,0.04726510065783493,Gaza Thug
2911,who watching in,0.04726510065783493,Velencia Swift
761,this song reminds of quot bad things quot by camilla cabello and machine gun kelly,0.0463290653845218,Marina Minde
2896,a v amp t when xxxtentacion suddenly bumps into g,0.0460233987787528,SUDZY
2813,a v amp t look g hes checking bebe rexha out casually haha love that part cant stop watching,0.045909713799575,Rennie Parmar
1567,a v amp t fuck fake friends g fake fuck friends bebe rexha,0.045909713799575,Sonya
2689,he should be kinda mad that cake was whack,0.04548086431345959,Olokunful
2276,this song never gets old even if its lt,0.04548086431345959,Kassy Collins
1337,a v amp t,0.04548086431345958,Jeremy James
1514,hola a qui estamos,0.04548086431345958,angela camacho
1956,a v amp t,0.04548086431345958,Play4 THD
651,esta imitando a britney,0.04548086431345958,Mauro Nascimento
491,nagyon jo a sz,0.04548086431345958,Liza Orsós
912,a v amp t,0.04548086431345958,brian chacon
2806,beberexha salvou a musica,0.04548086431345958,Jarbas Oliveira Leite
547,youtube a q fzilla,0.04548086431345958,jasmine richards
1077,fxck all this mosdisty,0.04548086431345958,Busta Lip
246,a q g lt,0.04548086431345958,koby D
2105,music,0.04548086431345958,Julia Lais
2802,every,0.04548086431345958,FreshAnimation
1786,a v amp t,0.04548086431345958,Galactic Patrick
1822,a v amp t,0.04548086431345958,Rich k2m3
1155,a v amp t,0.04548086431345958,the doc doc
336,a v amp t,0.04548086431345958,happy boy boy
2923,a v amp t,0.04548086431345958,ELRUBIUSOMG LOVER
263,a v amp t,0.04548086431345958,nutella canavar?
616,sorry a q g,0.04548086431345958,Mrz.Fit-n-Faith Lima
527,a v amp t,0.04548086431345958,Sowa awm
200,a v amp t,0.04548086431345958,Film mes pieds.
3008,wow bebe released a song fuck fake friends with g wow,0.04541083984650429,renumariam vergis
724,a v amp t matrix glitch disappearing hand,0.045023758598381536,Adam Markowski
2203,fuck you,0.045023758598381536,Samara Yngryd
337,so good,0.045023758598381536,Flame_ 73
1115,so good,0.045023758598381536,Ryad Elhaj
1618,et l oscar de la meilleure actrice est attribu a cette meuf a v amp t,0.045023758598381536,Nilsarg
611,so good,0.045023758598381536,Colten Rilling
67,good m,0.045023758598381536,Clasher For King
2172,b o rapper mais bnt dps do tupac,0.045023758598381536,MC FANTASMA JM ZzGANG
2615,fuck you,0.045023758598381536,MIKE ROBLOX AVENTURE
2030,thw girl that sings looks like sssniper wolf,0.045023758598381536,pat jen
1295,her voice is sooo liikkeee,0.04474725388334957,ZE G?R?
345,came here for bebe rexha,0.04474725388334957,HE-MAN
2431,bebe rhexa is hot aff,0.04474725388334957,Nyeyuugen III
1395,that interlude was fucking awesome,0.04474725388334957,beerpowered
233,blonde bebe is better tho,0.04474725388334957,Owen Chuah
2608,when you are home alone,0.04474725388334957,Kajulis
2780,its song is very crazy,0.04474725388334957,Eddy Alejandro Rodriguez Palacio
1162,hell yea fuck fame make your money,0.04469439237182639,alvin pesina
1347,remix is very very very good,0.044639261732399654,Gabriel barros
245,she sings awesome my favorite song,0.0445619642514931,Daniel Harris
2094,bebe rexha is so fucking hot,0.0445619642514931,Itachi Uchiha
2317,quem e da um up ae,0.0445619642514931,Alberto sobrinho sousa milhomem Sobrinho
1286,omg who thinks g looks like denisdaily woahhhhhh like if you agree a q lilresemblance,0.044122919413830286,Bigworm 305-945
663,a v amp t a v amp t lt,0.044122919413830286,The DarkWolf98
207,realise how g puts it as g x bebe rexha instead of g ft bebe rexha edit his other songs r ft person dayummmmmmmmm,0.04396483550301093,Snowlynnz
1277,faz tempo agora nova atitudes pq o ano ainda n acabou,0.04388158896547208,vinicius Alves
692,superb song like even if you hear this song,0.04388158896547208,madanmohan mintu
1887,why does bebe look so different in every video lol,0.043146936355080746,Evan
426,a v amp t a v amp t her voice,0.0428797700936967,Harsh Gupta
1645,best part a v amp t a v amp t,0.0428797700936967,kicsi khecske
880,bebe has a special voice like if u agree,0.04244880669256228,Geo Jose
2287,only introverts will truly understand how he is feeling,0.04244880669256228,faith kutsoma
2699,but so true,0.04201342280696438,ZACKERY ZEMAN
1612,a v amp t foreshadowing about their next song fuck fake friends,0.04201342280696438,Briana Grace
758,this dope shit,0.04201342280696438,Silvermuffin
2794,bebe rexha is more beautiful with brown hair,0.04180777584135428,Mimi El
2408,oh god she looks so different now,0.041256362189378205,Shaked Trbl
744,t song is so fucking annoying lt,0.041256362189378205,Mysterious Human
1844,song is awesome video not cool crap,0.041256362189378205,Adriel Damian
311,he s got some long ass teeth,0.041256362189378205,Alexander Mann
2451,what a dope track god bless g,0.041256362189378205,Jay Reay
2450,what a dope track god bless g,0.041256362189378205,Jay Reay
152,he looks like jake gillenhaal in prisonners,0.041256362189378205,florian cardelli
4,uuuhh peguei na pica do rapaz e disse ai quero maiss,0.041138989655130076,JOAO PEDRO GO GO GO
1549,uu guachumichuchichu life xdd,0.04093277788211362,ToPlay
710,anyone in june or,0.04093277788211362,DEAD SHOT
2657,who watch in d,0.04093277788211362,Erik Rusinko
2045,who s watching in,0.04093277788211362,Cesar Gonzalez
1199,finally found this shit,0.04093277788211362,SoulReaper599xx
612,whos also watching in,0.04093277788211362,erdem mehmet
759,who stell watching in,0.04093277788211362,Goblin Playz
1775,g easy is better then eminem,0.04084846723053534,Team squad bro
2864,logic is way better than g,0.04084846723053534,Joeys Twin brother
1901,a v amp t fff,0.04067932171213597,Brittany Gist
1367,a v amp t amin,0.04067932171213597,Awesome Slayer
486,a https v amp t,0.04067932171213597,Layla jarrah
219,who came for bebe rexha,0.04067932171213597,Ahmed Mohmed
288,a v amp t wtffffffff,0.04067932171213597,Man Thug:LifE
1153,a https https,0.04067932171213597,John Stedy
2465,who s still listening in,0.04067932171213597,oh shiit Lucas
471,bebe has a special voice,0.04067932171213597,reymart christian Cruz
421,ur being a hoe rn,0.04067932171213597,Alex Castellon
2676,a v amp t f,0.04067932171213597,Rama Aquino
1041,a dona irene tem kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0.04067932171213597,Fenix Pratiada
143,y love you hello like,0.04067932171213597,Diana Laura Villar
1423,a https v amp t a https v amp t a https v amp t a https v amp t,0.04067932171213597,Miguel Siquinajay
2016,naw if he was a hoe people would want himmas,0.0402704739314087,Lionel Mandinee
1206,a v amp t quot fuck fake friends quot bebes new song fuck fake friends ft g,0.04002316059584443,Queen Dani bish
474,ain t nobody gon na have your back like yourself remember that,0.039387583881529104,Mia Jimenez
2532,good song,0.03859179308432703,Erick Ricardo
1488,good track,0.03859179308432703,LANDRTV
874,a v amp t they were teasing us,0.03859179308432703,Eduardo Muñoz Díaz
1735,wery good,0.03859179308432703,Minecraft Tamirci
2193,very good,0.03859179308432703,BERNARDO BEN
2588,good boy,0.03859179308432703,Cindy Tillett
629,where has g eazy gone he is great,0.03859179308432703,Daniel Nuttall
223,g eazy looks white did not suspect that,0.03859179308432703,J Doggy dog
389,good song,0.03859179308432703,Cheat Sophanouk
2878,really good,0.03859179308432703,Smart Snal
1051,good song,0.03859179308432703,EDM Mr Rith
2881,good song,0.03859179308432703,bodee klassen
1205,good song,0.03859179308432703,Brian Baca
432,good song,0.03859179308432703,likeboss Stanford
1728,quot its hella poping out there theres hella hoes quot didn t the chick he arrived with call him her love,0.03820392602330605,Eric Tubbing
1899,song starts at a v amp t,0.03781833200693002,Cameron Braddick
619,ew a https https,0.03713497020957758,Noah Hancock
1485,g have a twin or wha,0.03713497020957758,Farah Karaki
1699,bebe u are a queen rock,0.03713497020957758,Love tina
975,legend lt from a q tunisia,0.03713497020957758,Azer Triilx
1377,a v amp t bipolar head,0.03713497020957758,Afif Rayyan
1717,eu amo a voz dessa cantora,0.03713497020957758,Djalma Alves
88,this song never gets old lt,0.03713497020957758,DKGille
2580,bebe rexha parece a cher lloyd,0.03713497020957758,Elvys Leatily
2953,late night games,0.036761744956093835,RyanAndAsap
2576,this so funny,0.036761744956093835,Mackenzie Till
2828,copy of de la soul,0.03661138954092237,????? ????????
2818,who s watching in march,0.03661138954092237,Juvia Lockser
1678,young gerald was born two day before my birthday,0.03638469145076767,Paul Jr King
1114,happy birthday geralddddddddddddddddd sml and respect straight up bro,0.03638469145076767,Cj Seno
578,fire,0.03638469145076767,Trey Mizz
988,pes bacan esta cancion pero la q canta se parece a una actora no se parece a la bebe resha,0.03609931691570593,Ana Martinez
1177,je sais pas si la meuf est fran ou non mais elle a pas du tout a l aise en parlant fran,0.03609931691570593,Marine Guerrier
821,why does g look a s greaser,0.03438030182448184,Vics Films
1145,a v amp t mi parte favorita,0.03438030182448184,sin sesar
1268,a https v amp t micheal jackson,0.03438030182448184,Ismat 9089
982,come a gostar muito desse casal lt,0.03438030182448184,Megan
1353,a v amp t que bonito hein,0.03438030182448184,Princessmad
1724,wtf kyle a https v amp t,0.03438030182448184,Cobalt Rush
1096,this fake can be cut leaving bebe,0.03438030182448184,Yolo
370,didn t eminem already make this song,0.03438030182448184,Rusty Shackleford
2954,this guy s on some heavy shit,0.03438030182448184,Ramy Jay
768,which language she was talking in car,0.03438030182448184,Abhyuday Tiwari
818,g ezy a q u r fab,0.03438030182448184,Rahul Chand
2606,percent of introverts approve this song,0.03342147318861982,The Punisher
484,who else like this song,0.032543457369708775,Fuxk ShitBam
387,empieza en el minuto a v amp t,0.032159827570272526,Valentina Kiriako
2391,nice music,0.032159827570272526,matheus relchi
892,a v amp t rexha qui parle fran,0.032159827570272526,Julien Schneider
2424,gud music,0.032159827570272526,Eugene Delecroix
2700,fuck off,0.032159827570272526,ZACKERY ZEMAN
2321,a v amp t f d new song,0.032159827570272526,Mark King
1649,never throw g eazy a surprise party noted,0.032159827570272526,líl? ?nd?r??n
2941,music beautiful,0.032159827570272526,ImFrahSc_
222,very amazing good luck,0.03183660501942171,fathi oussama
2555,bebe looks so good,0.03183660501942171,Tymo1992
932,fame money bitches this doesn t give you real happiness,0.03164108666039255,Rick
1733,fuck fake friends,0.031510067105223284,gubran sahari
1025,cool music video,0.031510067105223284,Steve Deleon
2682,fuck fake friends,0.031510067105223284,REALLEEKUANLIN
2340,fuck fake friends,0.031510067105223284,bored bored
433,fuck fake friends,0.031510067105223284,Mohammad Hussien
2254,wow good vids,0.031510067105223284,Alicia Calhoun
2485,love this song,0.031510067105223284,Tarek Kur
1311,very good man,0.031510067105223284,amosa amaso
331,love this song,0.031510067105223284,Cesar David Gaona
2697,fuck fake friends,0.031510067105223284,Annette Lashore
376,love this aong,0.031510067105223284,Jennifer Lane
1151,fuck fake friends,0.031510067105223284,sharman
2353,fuck fake friends,0.031510067105223284,Citlali Kiwi Stylinson
2801,good point hailey,0.031510067105223284,Nancy Mejia
2974,love this song,0.031510067105223284,David Nunez
2330,damn good song,0.031510067105223284,Securus Tec
2621,love this song,0.031510067105223284,Abijah Taylor
154,best since time,0.031510067105223284,David Deville
587,fuck fake friends,0.031510067105223284,OlafMonster
546,fuck fake friends,0.031510067105223284,The Saddam Crafter
456,love this song,0.031510067105223284,Henry Nana
827,g on fire,0.031510067105223284,D Leo
1476,love this song,0.031510067105223284,sparkles peraza
857,fuck fake friends,0.031510067105223284,Joanna Selenatør
985,who needs calender when you have youtube,0.030942271642033652,Entertainment Ensured
1003,he looks like someone who smells good,0.030942271642033652,Kata Virág Kéri
65,who else likes music better than music,0.030320576208973056,Ethan do
1783,a https v amp t happy birthday tooooooooooooooooooooooooooooooooooooooooooooo d,0.030320576208973056,Typisch Nathaniel
1928,a v amp t elle parle fran trop fier,0.030320576208973056,Fanfan 62
582,alyssa hi adrian g she saying a bad word,0.030320576208973056,Adrian Matos
1394,quot happy birthday gerrraaaalllddd quot loved that cynical voice,0.030168592413762057,mazian joary
2656,m y favorite singer b rexha y love you,0.030168592413762057,La petite jalouse
1851,isso sim m boa mano vem pro a q brasil cara,0.030168592413762057,Henrique Braga
647,de quem e essa m gula e a cantora,0.030168592413762057,vivi e suas coisas
2705,when ur home alone lel fun,0.029707976167662065,Samo Tommy
2135,a v amp t he said f fake friends his last song s name,0.029172653471197612,Duygu _
2662,fake friends we dont take l s quot,0.028943844813245273,bad ognjen SOC
2109,ne yazsalar tutmu amk bende yaz in tutar,0.028943844813245273,Fatih Can ?ahin
108,b oh shoot peoplezzes fingers slipped on dah dislike button,0.0287646242367205,That One Pan Head
2057,who saw g bump into anime a v amp t,0.0287646242367205,Colourful Kush
220,a v amp t g checking bebe out casually lmao,0.0287646242367205,Rennie Parmar
148,back when stickyrice was streaming,0.02847552519849518,TheyCallMe Jawsy
1085,watching this on his birthdayyyyy,0.02847552519849518,diamondferrer
2582,y love you bebe raxha,0.02847552519849518,Milenna Horan
931,please what name this song,0.02847552519849518,Princess Jore
1496,he sounds gay as fuck,0.02847552519849518,richard britton
994,this shit hard thought he was drake,0.02750424145958547,Bomb Biz
2101,we don t take no l s,0.02750424145958547,Bman_Playz is DEAD
1385,ok this chick looks like him identically,0.02750424145958547,Ashley
1730,a melhor e ela cantando esse cara e horrivel,0.02742599310342005,Joao Vitor Sanguinete
2838,bebe rexha cheers from your country albaniaaaa lt a q shqipeee,0.02742599310342005,Sky Gaming
1348,agora s falta um feat com a anitta eu ia amar,0.02742599310342005,Pop Pop
1909,g easy didn t write this gerald wrote this,0.02742599310342005,Hip Hop Vids
722,all friends are fucking,0.02728851858807575,Raunak Khanna
656,like,0.02728851858807575,Allan Souza
2491,be,0.02728851858807575,Thalisson Lucas
1037,awesome love this song,0.02728851858807575,karina stephens
1811,love this fucking song,0.02728851858807575,Scott Krideler
463,like,0.02728851858807575,Olimanko_SK
504,g easy when your,0.02728851858807575,Carlos Luna
2734,like,0.02728851858807575,Fp Games BR
2294,fuck fake friends yeeaah,0.02728851858807575,Wqrgaming
723,all friends are fucking,0.02728851858807575,Raunak Khanna
2486,love this fuckin song,0.02728851858807575,Tarek Kur
481,fuck fake friends man,0.02728851858807575,?rem Nur Nacar
1849,f fuck fake friends,0.02728851858807575,Sabin Rae
1922,good ass song tbh,0.02728851858807575,How To Live
2088,still loving this song,0.02728851858807575,Adrian Nogues
1453,like,0.02728851858807575,karol sevilla
2850,min a v amp t komm so ein quick kp h ihr das d,0.02674159901526448,SyrenaTalk Talking
2897,a https v amp t who here after read comment bebe rexha ft g,0.02674159901526448,999999999 999
795,this nba song,0.026258389254352737,GaMeR AnOrMaL Br
847,who dislikes this,0.026258389254352737,Dan
1650,rexha saves music,0.026258389254352737,Berkant Alperen
1601,music porno drugs,0.026258389254352737,Wika Belieber
960,fuke thes music,0.026258389254352737,Asaad Asaaddgi
413,bebe wrote this,0.026258389254352737,Naomh Moules
1107,best music ever,0.026258389254352737,Tristan pas_comme_eux
1651,greaster song every,0.026258389254352737,Kingkam minecraft and graal ear
1716,omg this song,0.026258389254352737,alifya saify
2210,fuck fake frinds,0.026258389254352737,MKTOOM 323
388,best song every,0.026258389254352737,Kyo Randall
490,luv this song,0.026258389254352737,Takia Sandy
2302,how does this nigga have fans,0.025994479146704306,Curt Turdle
819,he kind of sound like drake,0.025994479146704306,sufficient93
72,how can u be so perfect,0.025994479146704306,Alexa Kovács
272,like los de de habla hispana que escucharon la gata falla en el minuto a https v amp t,0.025804319467140725,las amigas de ashly
1852,whata fuck,0.02572786205621802,MIKE ROBLOX AVENTURE
2022,fuck catie,0.02572786205621802,catie perry
2614,love you,0.02572786205621802,Kristina Pelfree
2972,as bayraklari as as as turkiyeee,0.02572786205621802,Johnny Sins
2048,lol this nigga look like aaron rodgers son,0.02572786205621802,tony G
1019,hola la in si crees que esta canci sale en musicaly,0.024683393793078046,prueba celular
1644,he said fuck fake friends,0.02440759302728158,Ruby J. Salvatore
2027,how does this song not have views,0.024066211277137286,DuhItzAlex 23
2349,lol quot fuck fake friends quot now thats her song,0.023632550328917465,Weñdÿ Çördüroÿ
483,os viciado em lol entende quot kami full life quot,0.023632550328917465,Mr. Ivorh
401,at a https v amp t quot cheer up you asshole quot then quot happy birthday garole quot,0.023250168964692623,Castaway Covers
557,who loves this song,0.02274043215672979,BillyBobPanda PAnda
602,did he really die,0.02274043215672979,Shanera Hester
1248,copying de la soul,0.02274043215672979,Boboswag
153,bebe rexha a mais gostosa pqp se eu pego aquela mulher na minha cama tadinha dela,0.02274043215672979,Delaroli
573,nba mu favorite music,0.02274043215672979,Tirke j
31,who loves this song,0.02274043215672979,Saima Shaheen
1536,best music video ever,0.02274043215672979,D N' A productions
1226,my favorite part pa papa papapah pa pa papa pa,0.02228098212574655,Frays Mariano
1577,bebe you look like aron chupa,0.02228098212574655,Lillian Elj
68,he will be lit as joker,0.02228098212574655,James Inman
2528,still listening its awesome this song,0.02228098212574655,Stefan Woodward
28,o already omg love this song,0.02228098212574655,Jordan
838,drake hands been this mabe ghostwrite,0.02228098212574655,Jamal Jones
3000,quot this shit ain t random quot g low referencing his old beats,0.02113759560685778,Jason Cooper
1750,eminem accompagna solo,0.02100671140348219,Gettia
242,love you bebe,0.02100671140348219,Mariza Bajramaj
972,he fuck her,0.02100671140348219,nastia
159,love you guys,0.02100671140348219,Michele Litchy
318,best song of,0.02100671140348219,awesomenyancat 242
1293,can t hear this song without seeing,0.020628181094689103,nicholas davis
174,when bebe rexha only using her voice,0.020628181094689103,Bü?ra Karaca
448,flat out gr tarack love this girl,0.020628181094689103,David Deville
2393,music remix mejor song version,0.020339660856067986,Juniinho Esteves
1894,peoples not have love myself,0.020339660856067986,Fernanda Passos
2335,this woman sounds horrible asf,0.020339660856067986,Mim Jcee
565,fuck fake fri end s,0.020339660856067986,Flex Ninjas
2561,voice this girl fucking op,0.020339660856067986,Felipe Venceslau
111,god music g eazy lt,0.020339660856067986,Urzael extreme
2488,this dude needs some ricola,0.020339660856067986,Dakota Treasure Hunter
2064,best music best,0.020339660856067986,melih çelikus
1412,this song deserves more views,0.020339660856067986,Suchitra Bhaskarla
2334,this woman sounds horrible asf,0.020339660856067986,Mim Jcee
2891,miss you,0.019295896542163515,Aray Cova
2179,thank you,0.019295896542163515,Jenx68
1181,you would,0.019295896542163515,Mark Gutierrez
2102,you suck,0.019295896542163515,Josef Langley
2364,hey miss nigaaaa ilove this song,0.01856748510478879,Eslam Mustafa
575,who s here cuz of nba,0.01856748510478879,Mohtarif Ahmed
502,this song should have more views,0.01856748510478879,Aloha Sur
2326,damn daniel fuck fake friendssss yessssss,0.01856748510478879,Mantas Laipienis
1038,dont think g meant this one,0.01856748510478879,Dylan Shepherd
162,we love bebe rexha,0.018192345725383835,???? ???????
748,love you bebe rexha,0.018192345725383835,tamires Eduarda
1102,when your friend s don t have wifi anymore,0.018192345725383835,Moises Resende
1332,sweet mama of jesus,0.018192345725383835,RingTainted Skull
2417,g says quot fuck fake friends quot coincidence,0.0172587745420323,Rafael T R I V A G O
2543,like si hablas espa y todos los comentarios hablan ingles,0.0172587745420323,Evelyn Gallego
878,unique voice of bebe rexha love u,0.01719015091224092,Rohit Pathak
477,bebe sounds so much like adele here,0.01719015091224092,Adito Soze
2061,why does this not hav billion views,0.01719015091224092,Bryce Kamin
1732,his lyrics are actually really good better then most rappers today,0.01645559586205203,Michael Toledo
1840,like si vienes por el snapchat de martin garrix y ella,0.01645559586205203,Puca Kawaii
1885,im always depressed as heck,0.016271728684854388,Nina821
2533,no one like gggggg eazy,0.016271728684854388,Laura Alex
141,both of them sexy af,0.016271728684854388,Lulo HD
2190,one of his best songs,0.016271728684854388,Marie - Ella
2862,ich hab mich in das lied verknallt als ich es zum ersten mal geh hatte und ich mag es immer noch so dolle wie fr,0.015834404501052387,Chayenne Maus
3004,arus y angle,0.015755033552611642,hernan dario guerra reyes
2157,are you negan,0.015755033552611642,Denis FOURNIER
495,hhhhhhh fack you,0.015755033552611642,farouk merini
941,y mort d,0.015755033552611642,XxDarkSidexX01
29,quem d like,0.015755033552611642,hbagun GAMES
431,g said quot fuck fake friends quot by bebe rexha,0.015755033552611642,Sun Set
1774,la mejor like,0.015755033552611642,LordSparthan7u7 #ApiMousen
1040,like aki magyar,0.015755033552611642,mezey Matyi
1704,eazy like e,0.015755033552611642,Daniel Riboli
354,somebody go comfort gerald before we have another kobain incident on our hands,0.015136946615501431,xavier harrell
2605,guest house fire from sb management,0.014853988083831033,wilma causey
188,he sounds so much like drake,0.014853988083831033,Gabrielle  Lew
225,s solo quot quot,0.014853988083831033,Bryan Paulono
1917,hey jj wtf are you doing here,0.013752120729792735,stuard stuardnx
2842,now two years later bebe rexha feat g dick fake friends,0.013712996551710025,Little Mixer
2630,anyone frad g saying fuck fake friend bebes new song f,0.013712996551710025,Lion Universe
1175,shes like lip syncing,0.013644259294037875,ramiel 360
332,your gana be hack,0.013644259294037875,MDE ROYAL
1324,dude sound like drake,0.013644259294037875,David Noah
1546,g sound like kyle,0.013644259294037875,Gabriel Sanchez
110,like nets day nook,0.013644259294037875,Gessica Santanaxt1603
2429,kush asht shqiptar like,0.013644259294037875,Lorena Zogu
1902,mea q dado as,0.013644259294037875,Camila Garcia
1886,miss you jomquan p,0.013644259294037875,Goofieza Records
2097,he sounds like drake,0.013644259294037875,Merilsan !
916,don draper raps now,0.013644259294037875,jidmoore10
2753,huge amount of subs damn he blew up,0.01286393102810901,Kenan burger
287,what f,0.01286393102810901,Anis Ano
275,as que alexa bliss se pinta de negro el pelo y es cantante qu multifacetica la enana esa d,0.012520831036247727,jorge saavedra
1892,why he sound like drake,0.01220379651364079,Playboi Rise
1874,everybody imitate black rappers now,0.01220379651364079,Juffany
2992,like si la escuchas en,0.01220379651364079,Maite Zalazar
427,he sound like drake bruh,0.01220379651364079,Garnet The Gem
2138,irs about what u love,0.01220379651364079,kinna Howard
934,ro he sound like drake,0.01220379651364079,Lanae Carson
14,he sings like drake waoo,0.01220379651364079,Muñekitaa_preferida 03
2304,why you taking about snoop dogg,0.011140491062873275,Tiffany Duncan
1662,gave with alone ever never bitch,0.011140491062873275,CEM CEM
705,he kinda look like grant thompson,0.011140491062873275,what you should dare doing bruh
2156,like los q hablan espa xd,0.011140491062873275,NicollGamerXD
935,she looks like alexa bliss mannnn,0.011140491062873275,Rock Bottom
901,june still here,0.010503355701741095,Simona Ioana
57,fuk fake friends,0.010503355701741095,Deathstroke Plays Pc/Tablet/PS3 games
1969,its so cool,0.010503355701741095,Tanja Müller
1555,how q voz,0.010503355701741095,bebel mundo da menina
365,funck fake friends,0.010503355701741095,Cassiano 48
2366,so cool video,0.010503355701741095,MARK Nastran
1915,looool so cool,0.010503355701741095,Ana Banana
1742,who thinks g looks like denis denisdaily,0.010314090547344551,Pikachu EX
140,like si viniste por un yutuber xd,0.010314090547344551,XxRedPvPGAMER
52,quiero que maluma y bebe rexsa canten,0.010314090547344551,Guadalupe Garcia
2870,canta padre bebe rexa y g ezy,0.010314090547344551,wasp crazy
2029,realy she dose look like sssniper wolf,0.010314090547344551,pat jen
1882,only real niggas like g drive stangs,0.010314090547344551,Andres Mancuso
2706,why bebe rexha looks like bruno mars,0.010314090547344551,Fuck Ultraman
2524,bebe looks better with dark hairs than with blond hairs,0.009724217823732537,Ina Suarez696
2453,on chll there are more views than here,0.009647948271081758,Adnan Ramcic
2099,quot are you crying again quot,0.009647948271081758,Isaiah Timmons
2525,bebe looks like kylie jenner mixed mila kunis,0.009647948271081758,"trixie, the creator"
540,quot cheer up you asshole quot geazy,0.009096172862691917,Dretix
2852,cool,0.009096172862691917,Destiny Martinez
1108,amazing,0.009096172862691917,urso polar
607,cool,0.009096172862691917,Julio Öscar Ocampo
2112,cool,0.009096172862691917,Dawn Byrd
2647,amazing,0.009096172862691917,safa Direction CJZMS
2787,cool,0.009096172862691917,allan mercier
2589,love,0.009096172862691917,Cindy Tillett
1318,no,0.009096172862691917,DeShawnna Wright
2913,l,0.009096172862691917,Awaaa
1350,l,0.009096172862691917,thibaut callens
2735,love,0.009096172862691917,Fp Games BR
1994,cool,0.009096172862691917,Maricela Medina
2892,amazing,0.009096172862691917,Ayham Aboali
2007,m,0.009096172862691917,Vadim Lozinschi
1581,m,0.009096172862691917,La Gazette Sport's
1475,like si crees que bebe recha es hermosa d,0.009096172862691917,Joshua Suares Suares
791,love,0.009096172862691917,JOSE A RODRIGUEZ
1301,cool,0.009096172862691917,körte pro
2544,sensacional no lollapalooza m,0.009096172862691917,Tatiana Felgueiras
2742,love,0.009096172862691917,jose tavares
1068,amazing,0.009096172862691917,Maria Bondarenko
1055,cool,0.009096172862691917,Justin Vechart
1810,who else think she looks like alexa bliss from wwe,0.00862938727101615,lakesh biyala
2867,he looks like jessie fro prank vs prank,0.00862938727101615,KIMBERLY PEREZ RAMIREZ
2754,why dis bitch gon na lie bout some simple shit lmao,0.008227797931026015,Valleyed Two
2882,love thet song so mach,0.008135864342427194,Shaked Yerushalmi
1912,ferrari im buying tree dd,0.008135864342427194,Riku Kinnunen
2832,who s watching on march,0.008135864342427194,Mostafa Tahoun
1986,who else raps with him,0.008135864342427194,no one cares.
1183,we ya di que te gusta bebe rexha que espera,0.007877516776305821,María Styles.
476,she looks different with brown hair,0.007426994041915516,Krystal S
1591,bebe rexha y twente one pilots de berian aser duo de musica,0.007293163367799403,Terecita Barraza
2727,quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot thisguy he is like respect,0.0070208354066523294,Game changer
1771,bebe rexha can sing her ass off,0.006876060364896367,DRAGOLEX BLACK
104,like por su solamente venis al video para escuchar la parte de la chica,0.006822129647018937,Pilar Gaite
2633,so perfect,0.006431965514054505,BoyDu 72
1580,still thumbin,0.006431965514054505,William Nunn
914,sick vid,0.006431965514054505,Camden Schuller
428,super cool,0.006431965514054505,rana. hossam ???. ????
101,amazing song,0.006431965514054505,Mohamed Mahmoud
1527,not cool,0.006431965514054505,Kimberly Batz
1752,so hott,0.006431965514054505,Alyssa Dahl
789,love g,0.006431965514054505,The beast
