,sentence,similarity_with_sub,username
3697,was waiting for this for a long time and it was worth it,0.11644333413375302,Hiba Fatima
2013,ingrosso helped martin in this track because this track have a similar style of shm,0.11644333413375302,Vitor Bohnert
2292,i love this song its great and its a great video martin does a very great job producing music,0.11600295811314831,Angie Gomez
4822,its something new and will fade into darkness like many other tracks oh wait,0.11478278228033131,TheGamingHungary
5001,omg lt tha s a fuck music b i love it lt,0.11478278228033131,Jesus Cabrera
1856,martin pleaseeeeee return to your old music style w harder beat and fewer lyrics ur not even you anymore quot lt lt lt ur music is not as unique as it was b,0.11390142225037868,Merida Huynh
4270,martin s just smart he released a big room track when big room was the trending edm genre and now he already got his fame and everybody s attention he made his beautiful signature tracks very smart move indeed,0.11377146052031666,Haikality
4025,so simple and awesome thank you martin and third party you guys rock,0.11363310286178553,Ataliba Carpes
52,stop scrolling feel the boom boom boom boom,0.11349492306255646,Paul Jose
3478,i was here when there was only views remember me,0.11270870433342906,Jakob Mrak
4848,why not liked,0.11270870433342906,Snip. PassioN
1311,i love martin so much his music is so great,0.11270870433342906,Helena TW
3704,just saying i was here before this hits millions of views d,0.11270870433342906,House of Remix
3812,now i m waiting for waiting for tomorrow,0.11270870433342906,MrScore
2298,feels like music of or years ago avicii shm this is shit,0.11270870433342906,Nh?t Hi?n
2760,not boring d,0.11270870433342906,Pha?m Tu?ng
4921,that music and video give a feeling of freedom summer party friends and travels what a track and c mon summer,0.11219854269064287,L R A N T Z
2240,we need a bass boosted version,0.1115759247860842,Spencer Gilbert
450,first track that like of he,0.1115759247860842,anthony manyoma
1593,he looks like fun for louis,0.1115759247860842,ezekiel ramirez
715,c o l o m b i a,0.11111957962307883,Maikol Mora
296,a relative amount seems to have been shot in sa,0.11111957962307883,Sanvir Maharaj
896,i think he caught a lot of sandshrew quot s,0.11111957962307883,Emil Vd Veen
4451,i m still waiting for martin to say whatsupp miami,0.11111957962307883,Victor Niekrake
914,i just noticed that garrix earned more subscribers than hardwell,0.11111957962307883,prajwal m
4050,this song with martin opened in ultra miami your scenario only martin garrix,0.11089070280000787,Brigitte Vilca
1854,wow seems like cape town is dj s new favorite place to shoot music videos,0.11089070280000787,Nicolaas Geldenhuys
2712,hey everyone i created a new youtube channel because my other one got hacked please subscribe on this channel,0.11075970369603702,Martin Garrix
4033,i miss old big room garrix songs t,0.11043152607484653,Nabil Bouazdia
4915,just as i expected awesome job martin d,0.11043152607484653,Masso
3900,martin garrix gt spinnin records like you agree,0.11043152607484653,Baltasar de Parellada
1503,martin garrix is fucking amazing we love u,0.11043152607484653,hell
4663,ok im not early carnage is a joke,0.11043152607484653,Hartin Parrix
2516,was here before views i feel special xd,0.11043152607484653,Aleksandar Chonich
926,this is,0.11043152607484653,Sammy Moreno
4985,this is,0.11043152607484653,ernestine Elizalde
4309,f cking awesome for ever a q lions,0.11043152607484653,ThaFy
4415,wow wow wow lt i love this,0.10828702045605251,Anastazja113
1888,it seems like martin garrix has finally learned what dynamic range is xd,0.10828702045605251,DaBenjiz
116,q u a l i d a d e,0.10828702045605251,jailson Mendes
3846,before anyone says anything i was here before this gets famous,0.10828702045605251,Thinejan Jegatheeswaran
3729,martin is a legend i m just a year old boy who likes his music lol xd,0.10748615458500278,i love EDM
1213,a https https lt i invite martin fans here,0.1059483621033025,The KiNG
1089,where was this all filmed from place to place,0.1059483621033025,fsociety
4054,waiting for it since ultra miami but worth it,0.1059483621033025,yassine hadef
508,this video is not supported likeee martin garrix best dj everr,0.1059483621033025,Ricard Frutos
3305,i m waiting for quot name of love quot,0.1059483621033025,Pink City
4353,it s worse than many your tracks before and not impresstion don t worry it s just my idea,0.10583456146669838,Thierry Quinn
1556,sounds like armin van buuren,0.10476454436543672,Yung Xarri
1348,landstreff stavanger here we go,0.10476454436543672,TokyoGainz
182,like mart garrix fand quot,0.10476454436543672,Jeus Aldama
3918,ultra miami we back lt,0.10476454436543672,DDONNY
366,t h a i l a n d a v amp t,0.10476454436543672,Bank Kiattiphong
315,like si hablas espa v,0.10476454436543672,ernesto avalos
1441,like si estas por thegrefg,0.10476454436543672,KratosHD
2936,intro is scary but great,0.10476454436543672,MYSTERYMOTIONTV
3840,what place is it capetown,0.10476454436543672,Ola Szychowska
1194,this is underrated you cunt,0.10476454436543672,Bobby Firmino
2870,my love music i love you my best martin gariix,0.10434798389121028,alex faster
5092,martin garrix is much better after he left spinnin records like if you agree,0.10434798389121028,Kartikeya
3540,martin garrix is much better after he left spinnin records like if you agree,0.10434798389121028,Grober Escalona
4636,omfg this track got me like nice work man still my favourite dj lt,0.10434798389121028,Itz Stusi
8,waiting to hear this track on gem fest in georgia of july don t disappoint us please,0.1041636776233034,dato apkhaidze
4779,omfg music is epic like if u agree p,0.10411584125907071,Diwakar Vashisht
2568,martin lt btw whuz dat guy in da video,0.10411584125907071,Chiranjeevi Akesh
1158,nice song martin come to indonesia again i damn,0.10411584125907071,chanell 9
333,me encanta dale like si te encanta,0.10411584125907071,Alex  Cortes
4881,woah so nice i love your music martin garrix,0.10411584125907071,Robert Vranceanu
1389,if it travels your mind when you look a nice view from a big high and hearing this song happens with firestone,0.10360621587279248,Chris Knst
3091,anyone can say where this song shot,0.10329923381766717,Narendra Chowdary
2105,that model looks like michel szpak xd,0.10329923381766717,piotrek elwis
31,a v amp t hey like mike,0.10329923381766717,sweetdish house mafia
2011,this came out on my birthday ddd,0.10329923381766717,WhatsUpItsMaddie
66,that guy looks like young johnny depp,0.10329923381766717,Georgi Ion
1112,a v amp t where is that,0.10329923381766717,Rayoski
885,this vid and that song really awesome,0.10329923381766717,AzTK
4087,yey at last it s out now,0.10329923381766717,Bun Chanviseth
3237,hold on and never leave is better,0.10329923381766717,Jordan Rox
1070,don t worry he just felt horny and shit a quad out,0.10143783390008615,LossNub
884,windows dialog windows has detected that this song is awesome do you agree yes maybe no,0.10122889890194267,Nicolás Ferop
110,one year old song and still listening pretty much like every martin grarix s songs,0.10080972981818898,Square Frydman
5050,excelente tema me encanto genial como siempre garrix pero sigo esperando carrousel con hardwell i,0.10080972981818898,Maximiliano Benitez
4156,this album is going to be amazingggg love this video great job guys,0.10080972981818898,Anel Yareli Reyes
264,love love love this song lt i can t stop to dane to music,0.09988907373180403,Paula Marciniak
1949,intro ultra is better but is ok d,0.09877295966495896,Rodolfo Gonzales
1087,i really hope one day skrillex qnd martin garrix colab,0.09877295966495896,Parasuram Reddy
2960,this reminds me of edm axwell and ingrosso sick track,0.09877295966495896,Messi W
2898,alan walker and zedd is better comment if you angree,0.09877295966495896,Bang Bang
3136,dat guy s hair is like chris from dvbbs xd,0.09877295966495896,Farhan W
3851,not really a fan of this track idk why though,0.09877295966495896,5olace
2935,this video deserves millions of views like if u agree,0.09877295966495896,Siddhant Nigam
1369,okay let s listen to it till we get tired,0.09877295966495896,Alexandra Frangou
1368,okay let s listen to it till we get tired,0.09877295966495896,Alexandra Frangou
2607,everyone has slowly jumped on that martin garrix bandwagon after everyone hated him in,0.0976086011803788,Another Useless Username
5191,martin garrix put such emotion to his melodies i love how this track have a lot of martin garrix s stye garrix dj no this year,0.0976086011803788,iCraftdroid
4554,where is here brasil,0.0976086011803788,I play soccer in your house
1239,where it was recorded,0.0976086011803788,jesssbr
1405,kwebbelpop is that you,0.0976086011803788,Niicount M.L.G.
208,i really wonder what would happen if he fellt from that atv quad,0.09745831841044726,hike johson
4085,does anyone know where was this clip filmed,0.09662758531549072,eliux19
4910,martijn you and third party created a masterpiece,0.09662758531549072,madebyflo
570,me llega al pinche a todos los que le dan no like para que chu miran el v si no le gustan,0.09592071711640524,Emilio leonardo Cruz cruz
121,like si martin garrix esta guap,0.09563650695950075,marí jo
999,anyone know about this place please,0.09563650695950075,Shin Kaizen
916,like bien muy bien,0.09563650695950075,Erick Chelo Lopez Jimenez
2353,how can you even dislike this,0.09563650695950075,The Tunestarters
881,still looking for that free wi,0.09563650695950075,Bianca Rios
1936,sounds like animals so original producer,0.09563650695950075,Pienimusta
4838,he is so young and talented,0.09563650695950075,Alisha Abid
2318,this is fucking awesome love it,0.09563650695950075,Mr. Derpy Cookie
1372,amazing song like all his songs,0.09563650695950075,Pe?o Doganov
3477,martin s progressive house is so much better than his big room like if you agree lt,0.09469425238482128,JRFY Music
3418,would lions mean netherlands because martin garrix is netherlands,0.09417632186960222,e*ic h*cks
3127,sounds pretty decent but there some notes really out of context,0.09417632186960222,VintaGCR
2747,love this songs man ntify and now this one,0.09417632186960222,Yaron Berends
3481,i think my favorite song of his entire ultra set such a good melody,0.09391318550208926,doubleJmag
2510,we need quot waiting for tomorrow quot give it to us already,0.09391318550208926,Clorox Bleach
1683,absolutely incredible i only roll with insane beauty of voice of martin,0.09391318550208926,Kimberly Gabriel
3606,finally this song it be released thanks martin this song is going to be my favorite song once again thanks lol v,0.09374252720097652,Vincentius Pangestu
921,is it just me or this song will be nowhere as succesfull or it didnt hit it s quot most views per day quot,0.09374252720097652,Albert Skramusky
3764,fucking sick i love it good job my idol martin u literally changed my live a q garrixer thanks,0.09371974928126209,Robert Fabian
1874,a v amp t weird animal sound it s like an animal get a sex with others,0.09371974928126209,VutraOfficial
4904,las tomas el paisaje la musica todoo es perfecto martin garrix eres un supertalento pd i love it,0.0920262717290388,Ares Bourgoin
2234,dj mag martin garrix hardwell dimitri vega and like mike avicii afrojack kshmr skrillex steve aoki headhunterz tiesto,0.0920262717290388,Alex Vega
793,quot will be free quot that line aaahhhh it just kills me everytime with its beauty,0.0920262717290388,Daksha Pawle
290,this song makes me feel that nothing is impossible for me really awsm song,0.0920262717290388,Syed Mohammad Naqvi
3431,wow i didn t know spinnin records could afford to pay employees or maybe they just use bots,0.0920262717290388,Henry Jake
4047,you are really an edm god martin garrix best track ever really awesome i love you martin garrix,0.09188458377475334,Martin Garrix FC
11,anybody out there who is ready for nature one,0.09110136110168687,Luca Roth
4791,here we go for my birthaday lt thanks martin,0.09110136110168687,"Larian * Parody, Remix, Music!"
2505,he looks like james franco with longer hair xd,0.09110136110168687,Julien L
3518,pure freedom pure love and pure life thank you,0.09072875683637008,MrSowft
3014,even my year old father was like it dude thats f good,0.09016696346674324,Big Ray
717,this is amazing,0.09016696346674324,Jen
4315,this is epic,0.09016696346674324,T-SLADE
3122,this is sick,0.09016696346674324,Fernando Sanchez Hilario
4457,this is dope,0.09016696346674324,Eka Putra
3221,this is sick,0.09016696346674324,Caspar
2857,electro is life,0.09016696346674324,Kevin Linarez
3251,this is good,0.09016696346674324,GT45- overwatch
3837,this is amazing,0.09016696346674324,cárina monteiro
1270,this is awesome,0.09016696346674324,???
1816,just started getting back into martin garrix and this song is great,0.09016696346674324,Icarus
263,omg martin garrix was in my country namibia ohhhhhh beautiful namib desert,0.09016696346674324,Nina Helena Theophilus
3999,this is amazing,0.09016696346674324,Anne Soetekouw
1488,this is music,0.09016696346674324,BeatCity
2599,no free d,0.09016696346674324,martin garcia
568,do a music video for sun is never going down martin garrix,0.09016696346674324,Black Mask Unboxing
708,this is awesome,0.09016696346674324,Saurabh Choudhary
2090,who is this boy lt amazing video and boy haha,0.09016696346674324,Yukita ???
1700,this is sick,0.09016696346674324,Luka Pantoš
3252,this is amazing,0.09016696346674324,Taylor Sims
5222,this is amazing,0.09016696346674324,Ana Vargas
4409,martin garrix never fails to make us happy he deserves in djmag this year love u martin,0.08957179548750233,Naman Sharma
3493,sounds like poison still pretty good tho,0.0885422004151433,Jack L
4543,a v amp t thailand or not,0.0885422004151433,Focus Apinat
2578,so like so good love,0.0885422004151433,Ray C
4252,this track is so beautiful love it,0.0885422004151433,Coda
4977,you never disappointed us this is awesome,0.0885422004151433,Thao Nguyen
1584,dimitri vegas amp like mike number one,0.0885422004151433,Vinicius Perez
3834,omfg yesss so glad this came out,0.0885422004151433,Trenton Barnes
1076,this song and video are lit af,0.0885422004151433,Syahmi Meon
1834,feel you borrow my mother and sick,0.0885422004151433,hamza naim
3298,sound like nicky romero or alesso stuff,0.0885422004151433,Jhon Jackson
190,like si an ido al ultra music,0.0885422004151433,Gamer Ibarra YT
1932,can you guys come and listen to my new song aquasurf btw great song,0.08784774106234092,AquaC
4839,this is wayy better than now that ive found you gives me goosebumbs its so good,0.08784774106234092,PANCAKE GERMS
1458,lots of love for garrix but people need to give third party credit and search up their songs great dj s with awesome tunes,0.08766679804620903,Patrick Bateman
1747,hey where was this filmed,0.08730378697119727,Malachai Noir
4078,lekker p im not dutch,0.08730378697119727,(•~.~•) Whee
64,this song make me freedom,0.08730378697119727,? ? ? H
1174,james franco is that you,0.08730378697119727,Ta7neech
3608,thank you for this music,0.08730378697119727,Javier Mateos
98,y no one is appreciating third party they finished this track this is der signature synth,0.08730378697119727,sarabha siva
3301,this track is on fire,0.08730378697119727,The Anto Show
2438,beat dropped harder than felix beaugartner out of space and back into earth,0.08662961636484201,Mario Rallo
4308,martin s mv is like an instagram or vsco photo made into videos,0.08662961636484201,Therese Badumtss
3248,i love your videos lt lt lt,0.08662961636484201,Unstoppable HD
4306,martin s mv is like an instagram or vsco photo made into videos,0.08662961636484201,Therese Badumtss
4751,its a new id that is releasd d thumbnail up for you martijn,0.08662961636484201,DJ LNNRT
2918,people tried flipping thier phone upside down so they can like again d,0.08662961636484201,TheZeeFighter
2553,sounds like posion by garrix come on garrix,0.08642633970683909,Doni Lama
1504,sounds more like third party than garrix a q nooffense,0.08642633970683909,Answinata
930,this song is perfect to end a set love it,0.08642633970683909,Nuno Bragança
983,i made a mashup using martin s unreleased song lockdown mind taking a look a https https,0.08589556903873334,CU
2860,who else skipped to a part where you thougt this guy was a girl xd,0.08522482714633915,Lekaah Tog
2268,martin garrix you need to bring some bigger different drops into your music don t get me wrong your music is crazy good but a little bit of difference would be nice,0.08459412102299495,Troy Smith
1541,if you have time could you go and check my channel please,0.08347838711296822,Adee
3694,who is here because of lisa and lena yeah no one just shut up,0.08347838711296822,Judith Doek
2258,i miss big room house songs made by martin garrix just progressive shit xd,0.08347838711296822,Carda FortuñoTV
1769,i love martin garrix martin garrix je bent de beste,0.08347838711296822,Stuart Lynch
4686,dude its super song better song really you have done a hard work like if martin garrix has done a great job and he had done very hard work,0.08335696394016967,leander prakash
861,soy fanatica del elctro el que apoya al electro me regala un hermoso like a mi comentario xd,0.08282364455613492,Axon Cahuaza
1113,anyone know what video effect is this used,0.0828236445561349,Arthur OliveiraDJ
3500,guys im syrian dj give me one chance to become more popular than mj all you need listen my new music your love and leave a comment subscribe me tnx,0.0828236445561349,Dj Ahbab
118,this melody ruined my life fuck you martin,0.0828236445561349,håSsèn :D
2779,this makes me happy amp excited love it,0.0828236445561349,See Kok Hong
156,anyone knows more musics with this type of melody and drop,0.08240428163590194,João Costa
4036,martin do a duo with kshmr that will be really fantastic,0.08240428163590194,DJ Mok
4518,when waiting for tomorrow is release my life will be complete,0.08240428163590194,Alex wong
1493,ppl dun have eyes and no ears gt a q getrekt,0.08240428163590194,muhd firdaus
3392,who else wants a version without vocals like if u agree,0.08240428163590194,Mas Jean
2704,sounds boring but it s garrix so it s ok d,0.08064778385455118,Fabian Loichtl
799,solo io penso che martin sia diventato human safari in questo video gli italiani capiranno,0.08064778385455118,Darkgirl 05
2358,sick and awesome song sick and awesome music video,0.08064778385455118,spypigfilms
3584,give some credits for third party too check out their music it s just amazing,0.08064778385455118,E-Culture
1052,what place or places is that,0.07969708913291729,Eicxex
4483,this song is made for mee,0.07969708913291729,Natalie Garrix
2679,no words for this fucking dj,0.07969708913291729,pedro cipriano
2401,atleast video made not fake graphics,0.07969708913291729,Vonn Kester
1552,this shit is lit for workout,0.07969708913291729,Victor Marquez
3901,places where it was created o,0.07969708913291729,Meszner
1538,this is a amazing song martinnn,0.07969708913291729,Graffigna
3568,who disliked this video rec who prefer song without lyrics who hate edm who wanted porn in this video,0.0791945516022682,kostantan
944,how do you color correct that way it s just so awesome,0.07889609303340034,BeltranGonzalez
3198,here before a milli and this song will take martin to top,0.07889609303340034,Zafar Shaikh
3748,a v amp t is it only me who saw david guetta,0.07889609303340034,Kabir Singh
2800,this song is very fast for this video so slow,0.07889609303340034,Eliezer Salom
3988,this is so nice,0.07808688094430304,???????? ???
816,this song is soooooooooooooooooooooooooooooooooooo,0.07808688094430304,Tarik Gunner
2460,bro this is dope,0.07808688094430304,Chacha28 diez
2455,this is my fatarite,0.07808688094430304,???????
4307,this is so amazing,0.07808688094430304,sereen ahmed
362,this song is underrated,0.07808688094430304,prasad more
2544,omg this is perfect,0.07808688094430304,Tera O'brien
4996,this is legendary song,0.07808688094430304,Rer Hert
2178,this is just great,0.07808688094430304,Todo Yurika
1366,this song is incredible,0.07808688094430304,Nicoll Tisalema Acuña
618,like si vienes por el trailer de infuser v,0.07808688094430304,Diego Ripoll
875,this is itttt song,0.07808688094430304,qwertzuio qwertzu
4565,this song is amazing,0.07808688094430304,Mardy bum
1314,idk why but he reminds me of casey neistat,0.07808688094430304,_Myrtle_
5137,me encanta is goodd,0.07808688094430304,Rene M
3646,this is cape town,0.07808688094430304,Andrés Young
720,this song is great,0.07808688094430304,satria nugraha
2672,this is so good,0.07808688094430304,Nicolo Ranni
3579,this is awesome d,0.07808688094430304,Provision
1626,this music is horrible,0.07808688094430304,Caju Plays
1245,song electronics is life,0.07808688094430304,Toño 24
2499,this is good d,0.07808688094430304,NSOFFICIAL
5152,can t belive it,0.07808688094430304,MADLO official
3671,this and hold on amp believe are my fav tracks from those he played at ultra,0.07808688094430304,Silver Hedgehog
1602,this song is amazing,0.07808688094430304,Andrea Nieto
3913,this song is amazing,0.07808688094430304,Adrian Carlos
1285,this video is beautiful,0.07808688094430304,melanie rodriguez
3328,quien lo vio antes del millon de vistas like,0.07808688094430304,daniel colmenares
4199,nice video and track,0.07808688094430304,Simon Kashrix
1375,it is an camera at a v amp t,0.07808688094430304,surjeet singh
4945,this gave me goosebumps,0.07808688094430304,Tim Roškar
49,this is simply amazing,0.07808688094430304,SUMMER SOUNDS
906,this video is incredible,0.07808688094430304,Agustin Gonzalez
905,this is mart garrix,0.07808688094430304,Bisset
779,this song is awsome,0.07808688094430304,NepoPlayer347
4149,this is actually what happen when you leave spinnin,0.07808688094430304,ALEXY
1409,inspirational and rocks awesome,0.07808688094430304,Jim Tschetter
2896,sounds much like reload former swedish house mob dude,0.07808688094430304,#myvideojourney
294,what genre is this,0.07808688094430304,Ifigeneia S.
2205,this song is aweodome,0.07808688094430304,Diego Mauroner
567,this song is awesome,0.07808688094430304,Péter Dávid
3077,it is cool hahaha,0.07808688094430304,kelly posada
3119,this is amasing martin,0.07808688094430304,M-BèLo VEVO
4940,wtf is th jk this is great,0.07808688094430304,Coco Puffs
313,you,0.07808688094430304,adrian hernandez
1038,do,0.07808688094430304,nohan frdin
4331,this is what you call house music yes martin,0.07808688094430304,Sandy Hua
2102,so proud to be a namibian african and huge garrix fan as well so proud to call that place home,0.07657048647896111,Marius Van Wyk
2073,nunca entendere los videos de martin garrix este es casi igual al de quot now that i found you quot pero en ese es una mujer,0.075921674176457,Ulises Medina
3669,martijn did it again back at it with a great song,0.07580091431923676,Giorgos Pilarinos
1954,check out my new track animal kingdom it was inspired by martin garrix,0.07580091431923676,Muhammad Asyraf
4681,this song will be a big hit of this season really,0.07580091431923676,leander prakash
3523,it reminds me on swedish house mafia you worry child d dope track,0.07580091431923676,Matsii Gustui
2128,who else skipped to a v amp t and thougt it was a girl xd,0.07575540190785703,Lekaah Tog
4172,martin garrix has already proved himself dj and isn t even half over what do you think,0.07575540190785703,Spencer Schnitzel
3948,like si eres un garrixers y amas esta cancion v,0.07407971974871923,Jared Delgadillo G
2675,very nice it s very pumping and sprightful,0.07407971974871923,bowo arestu
132,it has thailand too and im from thailand,0.07407971974871923,Opicix
3955,sounds like every other fucking song straight talentless cancer shit,0.07407971974871923,blvck
1539,like si te gusta las m de martin garrix v,0.07407971974871923,Leonardo segura montañez
3210,brought to you by sylenth presets and vengeance sample pack,0.07407971974871923,tangente00
1841,another good song he is on a role this year,0.07407971974871923,The H tube
2037,compare this with dont you worry child,0.0737851670126194,araf chowdhury
4919,no words for this track just epic,0.0737851670126194,Yash Chandwani
462,this song make me become a dj,0.0737851670126194,Delfina Sacra
4257,awsome video it is worth a wait,0.0737851670126194,itz_ mas1738
2947,that is tis is great,0.0737851670126194,Veljko Nikolic
4385,untold festival is waiting for you lt,0.0737851670126194,Ghiurtu Vlad
319,this song is world off music on,0.0737851670126194,xdemonsx
3700,hearing this song makes me touch myself,0.0737851670126194,Blown It up
4453,john martin s voice lt nice song martin garrix keep up making good music like this,0.07362101738323103,Mourad Thlijeni
2731,what happen why there are alot of butt hurt indian say kshmr gt martin in every fucking comment,0.07362101738323103,RizeyCoH0x
505,how can anyone dislike this song two minute silence for those who disliked it,0.0730435887238472,Saddam Hussain Shah
1735,you should get an orchestra to play this song that would be really cool,0.0730435887238472,Emstav
5116,like si cres que martin garrix le gana a todos los dj del mundo,0.0730435887238472,Jonathan Alfonso
3850,like si te gustar que martin colaborara con skrillex seria interesante,0.07063224140220166,rodolfo sanchez
212,this song changed my life thanks martin for this master piece please return,0.07056681087273228,jose antonio
2212,martin it s not same early yers more fire pls a q spottles a q animals a q proxy,0.0701240891816518,Russex
3533,fuck this shit is trippy,0.06984302957695782,Prakhar sinha
795,this is one sick clip,0.06984302957695782,Kevin
89,this is still so good,0.06984302957695782,Rasha Ashik Mustafa
2684,omfg martin this is amazing,0.06984302957695782,Alvaro Tarazewicz
1654,ami suscribe channel please electronic music fans soon i ll upload all about electronic music lt,0.06984302957695782,Erika Rodas
3985,you did it again martin,0.06984302957695782,Luís Eduardo
3074,this is shit rip martin,0.06984302957695782,DotaArmy
2943,this is way to awesome,0.06984302957695782,Finn
240,this song is so underrated,0.06984302957695782,Loerl Loerl
2356,garrix and mau should collab,0.06984302957695782,n1sm0
349,this song is fucking awesomeeeeeeeee,0.06984302957695782,Sonia Dulakshika Gaia
3684,vocals and drop are great,0.06984302957695782,Magda Waga
3674,check out my piano cover,0.06984302957695782,Dario D'aversa
4189,nofication squad where u at,0.06984302957695782,micaela toledo
1575,check out my lyric video,0.06984302957695782,Entertainment inc.
4369,this song is so amazing,0.06984302957695782,Tú Vy
4056,this song is so epic,0.06984302957695782,Euphoz
4762,and again amazing garrix king,0.06984302957695782,Jesús Bueno DJ
4799,this day martin upload a song flume his album this is a great day,0.06984302957695782,Charlie Covarrubias
3766,wow this is amazing tracks,0.06984302957695782,Thanh Tran
3125,hey cheke out my channel,0.06984302957695782,WED HOOK
4901,this is so fuckin beautiful,0.06984302957695782,Tyler Sommer
3227,a new martin is coming,0.06984302957695782,Dorian Lebihan
2881,totally well done and beautiful,0.06984302957695782,RichardEsaajr
4140,when is he going to have a album,0.06901970379677909,Chillingtag Two
2454,looking forward to seeing you at weekend baltic,0.06901970379677909,Rian Ossendorp
247,third party lt go check out their music,0.06901970379677909,Juozapas Mikul?nas
2928,martin everytime surprises with something better and wonderful,0.06901970379677909,Mr. Ali
3375,a q teamgarrix is here or no d,0.06901970379677909,ASTRÆZ
1823,wow it s been almost a month wtf,0.06901970379677909,Léa Pomme
4372,who is that guy tho so good looking,0.06901970379677909,Syafiq Syariel
4513,martin garrix is gon na have a gr hope he becomes worlds no dj this year,0.06832602082626515,Kirtiraj Basumatary
2863,yo guys check out my remake of this sick track on my channel d,0.06832602082626515,TGRS Music
1754,if u dont know where u are going pls come to my room hahah,0.06832602082626515,Mario Minh Kien
1821,its good but im bored of this kind of stuff,0.06762522260005743,Arya Prayoga
2248,careful a v amp t or you might be there for hours,0.06762522260005743,Shane Longstreet
2876,there are no hot babes this videos is unique good job bro,0.06762522260005743,dale go
3672,spinnin fanboys disliked this because it has no porn scenes nor lesbians,0.06762522260005743,Silver Hedgehog
830,simplicity needs to be complex and dis track has both of them,0.06762522260005743,ardafa
1873,annemix en lille besked til dig kan ikke lad med at t p dig hvorfor skal jeg dog have dig i mit fucking head det f jeg g om morgen t p dig og det sidste jeg g n jeg skal sove t p dig shit im so in love og du ved det,0.06700762772214072,Lars Daniel Vinstrand
1376,hey my loved martin garritsen yo have to listen this this guys make remakes of songs and they make this celebrating support they please,0.06695894800069752,M4730gg
2632,ducking awesome tune man fucking awesome collaboration and final product is my new favorite song,0.0662859766693749,Justin Curry
2041,can t wait to hear this at untold can t wait,0.0662859766693749,Total Gaming Official
3232,what ever he does it should be at top,0.0650724007869192,Atharva Hindukaje
2616,keep on getting better and better martijn,0.0650724007869192,Carolina Soares
2828,it s a very nice song love you martin,0.0650724007869192,paola malanchino
3794,damn martijn back at it again with a banger,0.0650724007869192,Westlander 0174
4925,turn on max volume and full hd to feel,0.0650724007869192,Huy?n Linh Luân
2020,check out my remake a https https,0.0650724007869192,Wesley Nathanael Tjindrawan
3433,this is a true masterpiece slay them all boy,0.0650724007869192,Sevi
409,this remember me a part of by knife party,0.0650724007869192,Arturo Lessieur
388,this could easily be a shm song who agrees,0.0650724007869192,Harry Fahiridis
1193,why does this song remind me of forza horizon,0.0650724007869192,Ditchy Ditchington
858,this supposed to be official sound track for hours,0.0650724007869192,Randy Chopa
907,this music video is so inspiring for bucket lists,0.0650724007869192,Sarah Mbarik
4374,owww martin garrix you re so awesome talented boy you release this song which same with my birthday today as if you release this song as my birthday present hhahahahaa thank you so much keep succes,0.06446078468033907,Taruli Elbina
1060,that akward moment when an unofficial music video of martin garrix and avicii has more views than this,0.06441839021032715,Muhammad Pratama
2380,thid party are better than that it s just mixing with martin garrix that is bad,0.06441839021032715,Sebastian
3569,omgggg this song is awesome mannnnn,0.06375767130633384,Gustavo Pinheiro
5009,omg yaasss this track is magic,0.06375767130633384,Della Damayanti
1483,this song will be edm top,0.06375767130633384,Wa Zers
2637,this is my favorite music lt,0.06375767130633384,valeron play
3228,my life dream is meet martin,0.06375767130633384,Jimmy tragoustis
730,this song gives me goosebumps ddddd,0.06375767130633384,garbimtiago
4767,omg this song is addicting garrixer,0.06375767130633384,SOUNDVISION
3925,this is gon na blow up,0.06375767130633384,Saule Simonelyte
1292,this is so visually pleasing mmmmfkmeup,0.06375767130633384,Khishigjargal Tuvshinjargal
2777,this song is so f perfect,0.06375767130633384,DRMultifandom
2402,beautifull song and amizing aventure d,0.06375767130633384,Leonardo Gonçalves
954,this video is full of adventure,0.06375767130633384,Grutone
3496,automatic goosebumps this track is epic,0.06375767130633384,PAJEDI
2051,almost thinking it s hours sequel,0.06375767130633384,Thuan Nguyen
4367,weekends are going to be awesome,0.06375767130633384,adesh jagdale
237,martin garrix no it s good,0.06375767130633384,Sr BadBoy 7110TM
728,now imagine martin garrix and marshmello,0.06375767130633384,Luis C.A.
4540,love it gon na be amazing,0.06375767130633384,SnM PredatorZzZ
2843,this video production is soo sick,0.06375767130633384,ElectroRock17
4228,tankhs martin garrix this is awsome,0.06375767130633384,VEPE XD
168,fuck this song is soooo awesome,0.06375767130633384,Blank blank
2278,check out my piano cover d,0.06375767130633384,Dario D'aversa
3744,keep calm and love martin garrix,0.06375767130633384,Sayi Dorantes Mateos
2265,spawns an atv out of nowhere,0.06375767130633384,Felix Tira
291,who is singer of this song,0.06375767130633384,Epic edm/dj Moments and Fails
1278,pretty sure this is south africa,0.06375767130633384,Muhammed dhooma
3023,holy b this is so good,0.06375767130633384,thi js
1469,go and listen to my music,0.06375767130633384,LP
2260,you are better than this martin,0.06375767130633384,Ugur Batarowicz
5082,when martin makes a new music my brain creates a reaction my eyes cries with happiness my ears wan na hear it my body shakes my legs bounces and myself enjoyed it,0.06260879033472617,Krayst ORIG
3942,why is almost every new song from a lot of dj s minutes long,0.06260879033472617,HiddenDead X
1398,can someone give me an opinion on my music please,0.06173309979059935,Ethan Jones Official Music
4467,he did it again he is a legend,0.06173309979059935,Chris Kalatzakos
326,this is a lot better than his other famous songs,0.06173309979059935,Vyld Stawrm
